head_id	head_name	relation	tail_id	tail_name	confidence	source
27491	Definition:Prime Reciprocal Constant	equivalent_to	27490	Definition:Meissel-Mertens Constant	0.9	equiv_section
2901	Definition:Cauchy Matrix	equivalent_to	18138	Definition:Cauchy's Matrix	0.9	equiv_section
5860	Definition:Maximal Element	equivalent_to	10299	Definition:Strictly Maximal Element	0.9	equiv_section
14999	Definition:Chebyshev Distance/General Definition	equivalent_to	3318	Definition:Distance Function	0.9	equiv_section
40	Definition:Symbol	equivalent_to	16575	Definition:Word (Natural Language)	0.9	equiv_section
2666	Definition:Left Coset	equivalent_to	6193	Definition:Transversal (Group Theory)/Left Transversal	0.9	equiv_section
123	Definition:Ordered Pair	equivalent_to	11385	Definition:Cartesian Plane/Ordered Pair	0.9	equiv_section
25422	Definition:Zillion	equivalent_to	25423	Definition:Gazillion	0.9	equiv_section
9088	Definition:Compact Topological Space/Subspace	equivalent_to	1122	Definition:Topological Space	0.9	equiv_section
3244	Definition:Direct Image Mapping	equivalent_to	220	Definition:Image (Set Theory)	0.9	equiv_section
19565	Definition:Orthogonal Latin Squares	equivalent_to	19567	Definition:Mutually Orthogonal Latin Squares	0.9	equiv_section
13197	Definition:Distinguish	equivalent_to	20141	Definition:Cullen Prime	0.9	equiv_section
18826	Definition:Bach or Stravinsky?/Payoff Table	equivalent_to	18700	Definition:Payoff	0.9	equiv_section
18792	Definition:Preference Relation	equivalent_to	2624	Definition:Total Preordering	0.9	equiv_section
7135	Definition:External Direct Product/General Definition	equivalent_to	493	Definition:Internal Direct Product	0.9	equiv_section
557	Definition:Trivial Subgroup	equivalent_to	12267	Definition:Proper Subgroup/Non-Trivial	0.9	equiv_section
22899	Definition:Stronger Statement	equivalent_to	2550	Condition for Edge to be Bridge	0.9	equiv_section
12340	Definition:Unsatisfiable/Set of Formulas	equivalent_to	12334	Definition:Satisfiable	0.9	equiv_section
3370	Definition:Set of Sets	equivalent_to	20	Definition:Element	0.9	equiv_section
17830	Definition:Field Norm of Quaternion	equivalent_to	614	Definition:Field (Abstract Algebra)	0.9	equiv_section
24375	Definition:String/Finite	equivalent_to	2240	Definition:Finite String	0.9	equiv_section
22587	Second Principle of Recursive Definition	equivalent_to	747	Definition:Sequence	0.9	equiv_section
40	Definition:Symbol	equivalent_to	52	Definition:Natural Language	0.9	equiv_section
11185	Definition:Vertex of Polygon	equivalent_to	11187	Definition:Polygon/Opposite	0.9	equiv_section
8908	Definition:Metric	equivalent_to	15032	Definition:Supremum Metric/Bounded Real Functions on Interval	0.9	equiv_section
27278	Definition:Admiralty Mile	equivalent_to	27277	Definition:Nautical Mile	0.9	equiv_section
3520	Definition:Limit of Sequence (Number Field)	equivalent_to	6827	Definition:Sequence/Empty Sequence	0.9	equiv_section
749	Definition:Ordered Tuple	equivalent_to	22325	Definition:Indexed Iterated Binary Operation	0.9	equiv_section
7546	Definition:Strictly Negative Real Number	equivalent_to	7538	Definition:Negative/Real Number	0.9	equiv_section
2869	Definition:Radius	equivalent_to	11398	Definition:Polar Coordinates/Radial Coordinate	0.9	equiv_section
18399	Definition:Signature (Logic)/Predicate Logic	equivalent_to	11393	Definition:Formal Language	0.9	equiv_section
8688	Definition:Simple Random Sample	equivalent_to	6244	Definition:Ambiguity	0.9	equiv_section
9771	Definition:Antecedent	equivalent_to	14600	Definition:Leading Term	0.9	equiv_section
26460	Definition:Chess King	equivalent_to	14999	Definition:Chebyshev Distance/General Definition	0.9	equiv_section
220	Definition:Image (Set Theory)	equivalent_to	126	Definition:Relation	0.9	equiv_section
6173	Definition:Cofinal Subset	equivalent_to	2628	Definition:Endorelation	0.9	equiv_section
3370	Definition:Set of Sets	equivalent_to	5106	Definition:Class (Class Theory)	0.9	equiv_section
19	Definition:Set	equivalent_to	7538	Definition:Negative/Real Number	0.9	equiv_section
580	Definition:Ring Zero	equivalent_to	578	Definition:Ring (Abstract Algebra)	0.9	equiv_section
15301	Definition:Neighborhood Filter/Point	equivalent_to	15324	Definition:System of Neighborhoods at Point	0.9	equiv_section
7694	Definition:Row of Matrix	equivalent_to	1227	Definition:Matrix	0.9	equiv_section
16093	Definition:Mapping Induced on Powerset by Mapping	equivalent_to	16091	Definition:Direct Image Mapping/Mapping	0.9	equiv_section
1550	Definition:Integration	equivalent_to	18009	Definition:Number Base/Integer Part	0.9	equiv_section
578	Definition:Ring (Abstract Algebra)	equivalent_to	10500	Definition:Ring of Polynomials in Ring Element	0.9	equiv_section
24921	Definition:Norm/Bounded Linear Transformation	equivalent_to	1076	Definition:Linear Transformation	0.9	equiv_section
111	Definition:Binary Operation	equivalent_to	15752	Definition:Addition in Minimally Inductive Set	0.9	equiv_section
3157	Bernoulli Process as Geometric Distribution	equivalent_to	3173	Definition:Failure	0.9	equiv_section
8852	Definition:Closed under Mapping	equivalent_to	3504	Definition:Closed Mapping	0.9	equiv_section
3352	Definition:Ordered Set	equivalent_to	716	Definition:Ordered Structure	0.9	equiv_section
48	Definition:Propositional Logic	equivalent_to	37	Definition:Simple Statement	0.9	equiv_section
12268	Definition:Non-Trivial Proper Subgroup	equivalent_to	12267	Definition:Proper Subgroup/Non-Trivial	0.9	equiv_section
9941	Radius of Convergence from Limit of Sequence/Real Case	equivalent_to	1581	Definition:Radius of Convergence	0.9	equiv_section
11809	Definition:Associate of Integer	equivalent_to	11801	Definition:Associate/Integers	0.9	equiv_section
15403	Definition:Abstract Algebra	equivalent_to	309	Definition:Inclusion Mapping	0.9	equiv_section
63	Definition:Premise	equivalent_to	2358	Definition:Labeled Tree for Propositional Logic/Hypothesis Set	0.9	equiv_section
17190	Definition:Spring/Force Constant	equivalent_to	17189	Definition:Ideal Spring	0.9	equiv_section
23942	Product Rule for Curl	equivalent_to	750	Definition:Operation	0.9	equiv_section
25530	Definition:Closed Ball/Normed Division Ring	equivalent_to	24559	Definition:Metric Induced by Norm on Division Ring	0.9	equiv_section
25623	Definition:Tangent Space (Affine Geometry)	equivalent_to	9265	Definition:Difference Space	0.9	equiv_section
1227	Definition:Matrix	equivalent_to	7694	Definition:Row of Matrix	0.9	equiv_section
12310	Definition:Logical Language	equivalent_to	13049	Definition:Theory	0.9	equiv_section
21788	Wieferich's Criterion	equivalent_to	3592	Definition:Cube Number	0.9	equiv_section
1208	Definition:Radius of Circle	equivalent_to	11438	Definition:Sine/Definition from Circle	0.9	equiv_section
3082	Definition:Subadditive Function (Measure Theory)	equivalent_to	730	Definition:Finite	0.9	equiv_section
861	Definition:Real Number	equivalent_to	18009	Definition:Number Base/Integer Part	0.9	equiv_section
19973	Definition:Ramanujan-Nagell Number	equivalent_to	19	Definition:Set	0.9	equiv_section
56	Definition:Logical Formula	equivalent_to	12340	Definition:Unsatisfiable/Set of Formulas	0.9	equiv_section
16717	Definition:Stationary	equivalent_to	3628	Definition:Frame of Reference	0.9	equiv_section
7533	Definition:Strictly Positive/Integer	equivalent_to	2146	Definition:Positive Integer	0.9	equiv_section
9989	Definition:Truth Value/Aristotelian Logic	equivalent_to	32	Definition:Truth Value	0.9	equiv_section
3534	Definition:P-Product Metric	equivalent_to	6862	Definition:P-Norm	0.9	equiv_section
25529	Definition:Open Ball/Normed Division Ring	equivalent_to	24559	Definition:Metric Induced by Norm on Division Ring	0.9	equiv_section
11835	Infinite Number of Primes of form 4n - 1	equivalent_to	837	Definition:Prime Number	0.9	equiv_section
7195	Definition:Pointwise Operation	equivalent_to	111	Definition:Binary Operation	0.9	equiv_section
7538	Definition:Negative/Real Number	equivalent_to	19	Definition:Set	0.9	equiv_section
27506	Definition:Flat (Matroid)	equivalent_to	27497	Definition:Matroid	0.9	equiv_section
2243	Definition:Formal System	equivalent_to	24375	Definition:String/Finite	0.9	equiv_section
22433	Definition:Trivial Category	equivalent_to	8296	Definition:One (Category)	0.9	equiv_section
18009	Definition:Number Base/Integer Part	equivalent_to	861	Definition:Real Number	0.9	equiv_section
10798	Definition:Geometric Distribution/Shifted	equivalent_to	3146	Definition:Geometric Distribution	0.9	equiv_section
24034	Definition:Field of Rational Functions	equivalent_to	22308	Definition:Field of Rational Fractions	0.9	equiv_section
614	Definition:Field (Abstract Algebra)	equivalent_to	17830	Definition:Field Norm of Quaternion	0.9	equiv_section
5883	Definition:Strictly Decreasing/Mapping	equivalent_to	5892	Definition:Strictly Decreasing Mapping	0.9	equiv_section
10777	Definition:Associate/Integral Domain	equivalent_to	25785	Definition:Associate in Integral Domain	0.9	equiv_section
16022	Definition:Closed Ray	equivalent_to	9858	Definition:Ray (Order Theory)	0.9	equiv_section
25529	Definition:Open Ball/Normed Division Ring	equivalent_to	27040	Open Ball in Normed Division Ring is Open Ball in Induced Metric	0.9	equiv_section
8526	Definition:Two (Boolean Algebra)	equivalent_to	3561	Definition:Cayley Table	0.9	equiv_section
21066	Definition:Woodall Number	equivalent_to	20139	Definition:Cullen Number	0.9	equiv_section
16110	Definition:Finite Cartesian Product	equivalent_to	14999	Definition:Chebyshev Distance/General Definition	0.9	equiv_section
19	Definition:Set	equivalent_to	19973	Definition:Ramanujan-Nagell Number	0.9	equiv_section
767	Definition:Integer	equivalent_to	2603	Definition:Sierpiński Number of the Second Kind	0.9	equiv_section
6994	Definition:Preimage/Relation	equivalent_to	16114	Definition:Preimage under Relation	0.9	equiv_section
40	Definition:Symbol	equivalent_to	27642	Definition:Plastic Constant	0.9	equiv_section
5108	Definition:Metagraph	equivalent_to	5118	Definition:Morphism (Category Theory)	0.9	equiv_section
11835	Infinite Number of Primes of form 4n - 1	equivalent_to	15986	Definition:Congruence Modulo Integer	0.9	equiv_section
5106	Definition:Class (Class Theory)	equivalent_to	3370	Definition:Set of Sets	0.9	equiv_section
20	Definition:Element	equivalent_to	5708	Definition:Generator of Subsemigroup	0.9	equiv_section
5676	Definition:Unit of Algebra	equivalent_to	5777	Definition:Multiplicative Identity	0.9	equiv_section
342	Definition:Projection (Mapping Theory)	equivalent_to	16110	Definition:Finite Cartesian Product	0.9	equiv_section
19	Definition:Set	equivalent_to	12001	Definition:Generator of Monoid	0.9	equiv_section
1122	Definition:Topological Space	equivalent_to	25583	Definition:Topology Induced by Division Ring Norm	0.9	equiv_section
37	Definition:Simple Statement	equivalent_to	48	Definition:Propositional Logic	0.9	equiv_section
9088	Definition:Compact Topological Space/Subspace	equivalent_to	25	Definition:Subset	0.9	equiv_section
11954	Definition:Labeled Tree for Propositional Logic/Child WFF	equivalent_to	2349	Definition:Child Node	0.9	equiv_section
7325	Definition:Integral of Positive Measurable Function	equivalent_to	127	Definition:Mapping	0.9	equiv_section
795	Definition:Number	equivalent_to	15925	Definition:Additive Inverse/Number	0.9	equiv_section
6920	Definition:Subspace Topology	equivalent_to	9088	Definition:Compact Topological Space/Subspace	0.9	equiv_section
14600	Definition:Leading Term	equivalent_to	33	Definition:Logic	0.9	equiv_section
585	Definition:Unity (Abstract Algebra)/Ring	equivalent_to	592	Definition:Unit of Ring	0.9	equiv_section
18118	Definition:Telescoping Series	equivalent_to	753	Definition:Summation	0.9	equiv_section
24917	Definition:Norm/Division Ring	equivalent_to	614	Definition:Field (Abstract Algebra)	0.9	equiv_section
20553	Definition:Uniform Absolute Convergence of Product	equivalent_to	20035	Definition:Infinite Product	0.9	equiv_section
7870	Definition:Mathematical Logic	equivalent_to	30	Definition:Statement	0.9	equiv_section
23649	Definition:Everywhere Continuous Real Function	equivalent_to	22322	Definition:Continuous Real Function/Everywhere	0.9	equiv_section
16631	Definition:Hendecagon/Regular	equivalent_to	16636	Definition:Regular Hendecagon	0.9	equiv_section
8753	Definition:Variable	equivalent_to	2392	Definition:Free Occurrence	0.9	equiv_section
2313	Definition:Logical Complement/Complementary Pair	equivalent_to	34	Definition:Atom (Logic)	0.9	equiv_section
7722	Definition:Pointwise Scalar Multiplication of Extended Real-Valued Functions	equivalent_to	7167	Definition:Extended Real Multiplication	0.9	equiv_section
3890	Definition:Commutative and Unitary Ring	equivalent_to	4468	Definition:Prime Spectrum of Ring	0.9	equiv_section
12550	Definition:Inconsistent Formula	equivalent_to	12547	Definition:Unsatisfiable/Boolean Interpretations	0.9	equiv_section
8537	Definition:Constant (Category Theory)	equivalent_to	8538	Definition:Variable Element	0.9	equiv_section
3088	Definition:Measurable Space	equivalent_to	7249	Definition:Space of Simple Functions	0.9	equiv_section
10687	Definition:Linear Measure/Breadth	equivalent_to	3287	Definition:Breadth (Linear Measure)	0.9	equiv_section
27093	Definition:Zero Mapping	equivalent_to	16238	Definition:Real Analysis	0.9	equiv_section
4014	Definition:Term of Sequence	equivalent_to	14939	Definition:Proportion/Continued	0.9	equiv_section
1024	Definition:Geometric Figure	equivalent_to	10687	Definition:Linear Measure/Breadth	0.9	equiv_section
24977	Definition:Multiplicative Norm on Ring	equivalent_to	15082	Axiom:Multiplicative Norm Axioms	0.9	equiv_section
1973	Definition:Measure (Measure Theory)	equivalent_to	6975	Definition:Dirac Measure	0.9	equiv_section
10298	Definition:Strictly Minimal Element	equivalent_to	5856	Definition:Minimal Element	0.9	equiv_section
5	Fundamental Theorem of Arithmetic	equivalent_to	3678	Euclidean Domain is UFD	0.9	equiv_section
7394	Definition:Indexing Set/Term	equivalent_to	15699	Definition:Indexed Family	0.9	equiv_section
2881	Definition:Lebesgue Space	equivalent_to	1973	Definition:Measure (Measure Theory)	0.9	equiv_section
25583	Definition:Topology Induced by Division Ring Norm	equivalent_to	6107	Definition:Norm on Division Ring	0.9	equiv_section
7325	Definition:Integral of Positive Measurable Function	equivalent_to	1973	Definition:Measure (Measure Theory)	0.9	equiv_section
2396	Definition:Vocabulary	equivalent_to	16587	Definition:Structure for Predicate Logic	0.9	equiv_section
19835	Definition:Sequence of Partial Products	equivalent_to	20553	Definition:Uniform Absolute Convergence of Product	0.9	equiv_section
16031	Definition:Finite Structure	equivalent_to	16030	Definition:Order of Structure/Finite Structure	0.9	equiv_section
4983	Definition:Type Space	equivalent_to	9598	Definition:Stone Space	0.9	equiv_section
1047	Stabilizer is Subgroup	equivalent_to	1046	Definition:Stabilizer	0.9	equiv_section
15700	Definition:Indexing Set/Family of Subsets	equivalent_to	25	Definition:Subset	0.9	equiv_section
26269	Definition:Modified Bessel Function of the Second Kind	equivalent_to	26266	Definition:Modified Bessel Function/First Kind	0.9	equiv_section
33	Definition:Logic	equivalent_to	11958	Definition:Intuitionistic Propositional Logic	0.9	equiv_section
10687	Definition:Linear Measure/Breadth	equivalent_to	1024	Definition:Geometric Figure	0.9	equiv_section
1444	Two Straight Lines make Equal Opposite Angles	equivalent_to	14373	Definition:Vertical Angles	0.9	equiv_section
20	Definition:Element	equivalent_to	7117	Definition:Upper Closure/Element	0.9	equiv_section
1712	Definition:Inner Product Space	equivalent_to	6311	Completion Theorem (Inner Product Space)	0.9	equiv_section
5161	Definition:Finite Set	equivalent_to	22326	Definition:Iterated Binary Operation over Finite Set	0.9	equiv_section
7114	Definition:Strict Lower Closure	equivalent_to	405	Definition:Well-Ordered Set	0.9	equiv_section
22322	Definition:Continuous Real Function/Everywhere	equivalent_to	885	Definition:Real Function	0.9	equiv_section
8336	Definition:Dual Category	equivalent_to	22777	Definition:Opposite Category	0.9	equiv_section
4128	Definition:Algebraic Number Field	equivalent_to	9062	Definition:Number Field	0.9	equiv_section
2879	Definition:Multifunction	equivalent_to	45	Definition:Function	0.9	equiv_section
7951	Monotone Convergence Theorem (Measure Theory)	equivalent_to	7335	Beppo Levi's Theorem	0.9	equiv_section
11863	Definition:Language of Propositional Logic	equivalent_to	11862	Definition:Language of Propositional Logic/Formal Grammar	0.9	equiv_section
6827	Definition:Sequence/Empty Sequence	equivalent_to	10681	Definition:Empty Sequence	0.9	equiv_section
26263	Definition:Modified Bessel Function	equivalent_to	26268	Definition:Modified Bessel Function/Second Kind	0.9	equiv_section
22328	Definition:Ring of Sequences of Finite Support	equivalent_to	10541	Definition:Polynomial Ring	0.9	equiv_section
88	Definition:Contingent Statement	equivalent_to	2264	Definition:Propositional Formula	0.9	equiv_section
753	Definition:Summation	equivalent_to	24427	Summation of Products of n Numbers taken m at a time with Repetitions	0.9	equiv_section
23699	Correspondence between Abelian Groups and Z-Modules	equivalent_to	23702	Definition:Biadditive Mapping	0.9	equiv_section
5908	Definition:Analytic Function/Real Numbers	equivalent_to	21753	Definition:Real Analytic Function	0.9	equiv_section
4983	Definition:Type Space	equivalent_to	9627	Definition:Boolean Algebra	0.9	equiv_section
5670	Definition:Unital Algebra	equivalent_to	5676	Definition:Unit of Algebra	0.9	equiv_section
12378	Definition:Inconsistent (Logic)	equivalent_to	12340	Definition:Unsatisfiable/Set of Formulas	0.9	equiv_section
9119	Definition:Subobject Class	equivalent_to	9099	Definition:Subobject	0.9	equiv_section
10705	Definition:Endorelation/General Definition	equivalent_to	2627	Definition:Left-Total Relation	0.9	equiv_section
148	Definition:Equivalence Relation	equivalent_to	475	Definition:Congruence Relation	0.9	equiv_section
15033	Definition:Supremum Metric	equivalent_to	1121	Definition:Metric Space	0.9	equiv_section
9858	Definition:Ray (Order Theory)	equivalent_to	15254	Definition:Wirth Interval Notation	0.9	equiv_section
8318	Definition:Order Category	equivalent_to	362	Definition:Partially Ordered Set	0.9	equiv_section
13341	Definition:Natural Numbers	equivalent_to	11779	Definition:Subtraction/Integers	0.9	equiv_section
86	Definition:True	equivalent_to	88	Definition:Contingent Statement	0.9	equiv_section
7249	Definition:Space of Simple Functions	equivalent_to	3088	Definition:Measurable Space	0.9	equiv_section
16229	Definition:Topology (Mathematical Branch)	equivalent_to	3370	Definition:Set of Sets	0.9	equiv_section
26268	Definition:Modified Bessel Function/Second Kind	equivalent_to	26265	Definition:Order of Modified Bessel Function	0.9	equiv_section
2390	Definition:Bound Occurrence	equivalent_to	18228	Definition:WFF of Predicate Logic	0.9	equiv_section
6867	Minkowski's Inequality for Sums	equivalent_to	9227	Minkowski's Inequality for Sums/Corollary	0.9	equiv_section
1150	Definition:Vector Space	equivalent_to	21615	Definition:Field Norm of Complex Number	0.9	equiv_section
8557	Definition:Class of Infinite Cardinals	equivalent_to	3362	Definition:Cardinal	0.9	equiv_section
12267	Definition:Proper Subgroup/Non-Trivial	equivalent_to	557	Definition:Trivial Subgroup	0.9	equiv_section
11908	Definition:Boolean Domain	equivalent_to	2309	Definition:Singular Boolean Function	0.9	equiv_section
1690	Definition:Closure (Topology)	equivalent_to	7538	Definition:Negative/Real Number	0.9	equiv_section
15082	Axiom:Multiplicative Norm Axioms	equivalent_to	6106	Definition:Norm	0.9	equiv_section
33	Definition:Logic	equivalent_to	6121	Definition:Codomain (Set Theory)/Relation	0.9	equiv_section
15925	Definition:Additive Inverse/Number	equivalent_to	15458	Definition:Positive Number	0.9	equiv_section
22776	Definition:Direct Image Mapping of Relation	equivalent_to	6413	Definition:Image (Set Theory)/Relation	0.9	equiv_section
27497	Definition:Matroid	equivalent_to	27506	Definition:Flat (Matroid)	0.9	equiv_section
23918	Definition:Del Operator	equivalent_to	23941	Product Rule for Divergence	0.9	equiv_section
10743	Definition:Probability Theory	equivalent_to	8003	Definition:Survival Function	0.9	equiv_section
7123	Definition:Projection (Mapping Theory)/Second Projection	equivalent_to	123	Definition:Ordered Pair	0.9	equiv_section
9534	Bases of Vector Space have Equal Cardinality	equivalent_to	1174	Rank Plus Nullity Theorem	0.9	equiv_section
6220	Definition:Directed Preordering	equivalent_to	22880	Definition:Filtered Preordered Set	0.9	equiv_section
7461	Definition:Integral of Measure-Integrable Function	equivalent_to	16256	Definition:Measure Theory	0.9	equiv_section
12541	Definition:Tautology/Formal Semantics	equivalent_to	12369	Definition:Valid (Formal Systems)	0.9	equiv_section
4593	Definition:Hom Class	equivalent_to	19	Definition:Set	0.9	equiv_section
519	Definition:Canonical Injection (Abstract Algebra)	equivalent_to	309	Definition:Inclusion Mapping	0.9	equiv_section
19526	Definition:Second Foiaș Constant	equivalent_to	19527	Definition:Foiaș Constant/Second	0.9	equiv_section
12267	Definition:Proper Subgroup/Non-Trivial	equivalent_to	12268	Definition:Non-Trivial Proper Subgroup	0.9	equiv_section
44	Definition:Operation/Arity	equivalent_to	16440	Definition:Arity	0.9	equiv_section
3082	Definition:Subadditive Function (Measure Theory)	equivalent_to	3083	Definition:Countably Subadditive Function	0.9	equiv_section
3010	Definition:Semiprime Number	equivalent_to	39	Definition:Object	0.9	equiv_section
614	Definition:Field (Abstract Algebra)	equivalent_to	585	Definition:Unity (Abstract Algebra)/Ring	0.9	equiv_section
