head_id	head_name	relation	tail_id	tail_name	confidence	source
16649	Definition:Regular Undecagon	equivalent_to	16631	Definition:Hendecagon/Regular	0.9	equiv_section
11393	Definition:Formal Language	equivalent_to	7881	Definition:Proof System	0.9	equiv_section
24829	Definition:Multiplicative Group of Reduced Residues	equivalent_to	15526	Definition:Underlying Set of Structure	0.9	equiv_section
10889	Definition:Tree (Graph Theory)/Node	equivalent_to	11901	Definition:Vertex of Graph	0.9	equiv_section
1698	Definition:Real-Valued Function	equivalent_to	16315	Definition:Vector Analysis	0.9	equiv_section
7335	Beppo Levi's Theorem	equivalent_to	7951	Monotone Convergence Theorem (Measure Theory)	0.9	equiv_section
16440	Definition:Arity	equivalent_to	44	Definition:Operation/Arity	0.9	equiv_section
22322	Definition:Continuous Real Function/Everywhere	equivalent_to	23649	Definition:Everywhere Continuous Real Function	0.9	equiv_section
7325	Definition:Integral of Positive Measurable Function	equivalent_to	4083	Definition:Abuse of Notation	0.9	equiv_section
17830	Definition:Field Norm of Quaternion	equivalent_to	6106	Definition:Norm	0.9	equiv_section
15693	Definition:Indexed Family of Sets	equivalent_to	3436	Intersection of Empty Set	0.9	equiv_section
15521	Definition:Finite Ordinal	equivalent_to	13573	Definition:Minimally Inductive Set	0.9	equiv_section
24427	Summation of Products of n Numbers taken m at a time with Repetitions	equivalent_to	19	Definition:Set	0.9	equiv_section
19973	Definition:Ramanujan-Nagell Number	equivalent_to	2015	Definition:Triangular Number	0.9	equiv_section
2217	Definition:Well-Ordering	equivalent_to	10710	Definition:Strict Strong Well-Ordering	0.9	equiv_section
140	Definition:Commutative Semigroup	equivalent_to	15476	Definition:Commutative Algebraic Structure	0.9	equiv_section
18793	Definition:Utility Function	equivalent_to	18820	Definition:Payoff Function	0.9	equiv_section
6862	Definition:P-Norm	equivalent_to	3534	Definition:P-Product Metric	0.9	equiv_section
20139	Definition:Cullen Number	equivalent_to	13197	Definition:Distinguish	0.9	equiv_section
26263	Definition:Modified Bessel Function	equivalent_to	26266	Definition:Modified Bessel Function/First Kind	0.9	equiv_section
3968	Definition:Quaternion	equivalent_to	17830	Definition:Field Norm of Quaternion	0.9	equiv_section
2795	Definition:Diameter of Parallelogram	equivalent_to	14896	Definition:Diagonal of Parallelogram	0.9	equiv_section
4659	Definition:Triangle Inequality	equivalent_to	17830	Definition:Field Norm of Quaternion	0.9	equiv_section
750	Definition:Operation	equivalent_to	23942	Product Rule for Curl	0.9	equiv_section
6106	Definition:Norm	equivalent_to	17830	Definition:Field Norm of Quaternion	0.9	equiv_section
142	Definition:Subset Product	equivalent_to	15402	Definition:Group Theory	0.9	equiv_section
11851	Definition:Signature (Logic)	equivalent_to	11393	Definition:Formal Language	0.9	equiv_section
9480	Definition:Contour/Complex Plane	equivalent_to	10830	Definition:Closed Contour (Complex Plane)	0.9	equiv_section
8956	Definition:Final Topology	equivalent_to	127	Definition:Mapping	0.9	equiv_section
23918	Definition:Del Operator	equivalent_to	23943	Divergence of Vector Cross Product	0.9	equiv_section
2027	Definition:Hexagonal Number	equivalent_to	20051	Definition:Centered Hexagonal Number	0.9	equiv_section
15328	Definition:Topological Space Induced by Neighborhood Space	equivalent_to	1122	Definition:Topological Space	0.9	equiv_section
9989	Definition:Truth Value/Aristotelian Logic	equivalent_to	16478	Definition:Boolean Value	0.9	equiv_section
2550	Condition for Edge to be Bridge	equivalent_to	22899	Definition:Stronger Statement	0.9	equiv_section
11865	Definition:Real Cartesian Space	equivalent_to	1156	Definition:Real Vector Space	0.9	equiv_section
2146	Definition:Positive Integer	equivalent_to	7533	Definition:Strictly Positive/Integer	0.9	equiv_section
14600	Definition:Leading Term	equivalent_to	9771	Definition:Antecedent	0.9	equiv_section
16235	Definition:Analysis	equivalent_to	3370	Definition:Set of Sets	0.9	equiv_section
2420	Definition:General Solution	equivalent_to	2862	Definition:Equation	0.9	equiv_section
1040	Definition:Group Action	equivalent_to	21536	Definition:Conjugacy Action	0.9	equiv_section
19527	Definition:Foiaș Constant/Second	equivalent_to	19523	Definition:Foiaș Constant	0.9	equiv_section
14999	Definition:Chebyshev Distance/General Definition	equivalent_to	26460	Definition:Chess King	0.9	equiv_section
15699	Definition:Indexed Family	equivalent_to	15700	Definition:Indexing Set/Family of Subsets	0.9	equiv_section
12340	Definition:Unsatisfiable/Set of Formulas	equivalent_to	56	Definition:Logical Formula	0.9	equiv_section
452	Definition:Invertible Element	equivalent_to	592	Definition:Unit of Ring	0.9	equiv_section
19523	Definition:Foiaș Constant	equivalent_to	19526	Definition:Second Foiaș Constant	0.9	equiv_section
23943	Divergence of Vector Cross Product	equivalent_to	23918	Definition:Del Operator	0.9	equiv_section
19	Definition:Set	equivalent_to	18820	Definition:Payoff Function	0.9	equiv_section
7870	Definition:Mathematical Logic	equivalent_to	11779	Definition:Subtraction/Integers	0.9	equiv_section
16091	Definition:Direct Image Mapping/Mapping	equivalent_to	16093	Definition:Mapping Induced on Powerset by Mapping	0.9	equiv_section
2262	Definition:Logical NAND	equivalent_to	3438	Definition:Conflation	0.9	equiv_section
4840	Definition:Groupoid	equivalent_to	134	Definition:Submagma	0.9	equiv_section
14939	Definition:Proportion/Continued	equivalent_to	4014	Definition:Term of Sequence	0.9	equiv_section
16629	Definition:Nonagon/Regular	equivalent_to	16648	Definition:Regular Enneagon	0.9	equiv_section
24559	Definition:Metric Induced by Norm on Division Ring	equivalent_to	25569	Definition:Sphere/Normed Division Ring	0.9	equiv_section
6123	Definition:Codomain of Mapping	equivalent_to	19601	Definition:Functional/Real	0.9	equiv_section
11862	Definition:Language of Propositional Logic/Formal Grammar	equivalent_to	2241	Definition:Formal Grammar	0.9	equiv_section
22326	Definition:Iterated Binary Operation over Finite Set	equivalent_to	5161	Definition:Finite Set	0.9	equiv_section
18847	Definition:Second Price Auction	equivalent_to	18846	Definition:Sealed-Bid Auction/Second Price	0.9	equiv_section
5867	Definition:Big-O Notation	equivalent_to	19891	Definition:Big-O Notation/Also known as	0.9	equiv_section
11187	Definition:Polygon/Opposite	equivalent_to	11185	Definition:Vertex of Polygon	0.9	equiv_section
18590	Definition:Infinite Group/Uncountable	equivalent_to	18592	Definition:Uncountable Group	0.9	equiv_section
6528	Definition:Bounded Linear Transformation	equivalent_to	24921	Definition:Norm/Bounded Linear Transformation	0.9	equiv_section
3472	Definition:Local Basis	equivalent_to	3503	Definition:Neighborhood Basis	0.9	equiv_section
19	Definition:Set	equivalent_to	7528	Definition:Positive/Rational Number	0.9	equiv_section
23947	Curl of Curl is Gradient of Divergence minus Laplacian	equivalent_to	750	Definition:Operation	0.9	equiv_section
22626	Definition:Short Scale	equivalent_to	25420	Definition:Gillion	0.9	equiv_section
2251	Definition:Predicate Symbol	equivalent_to	7832	Definition:Relation Symbol	0.9	equiv_section
1813	Definition:Negative	equivalent_to	1542	Definition:Strictly Negative	0.9	equiv_section
585	Definition:Unity (Abstract Algebra)/Ring	equivalent_to	578	Definition:Ring (Abstract Algebra)	0.9	equiv_section
14732	Definition:Commensurable in Square Only	equivalent_to	3286	Definition:Length (Linear Measure)	0.9	equiv_section
485	Definition:External Direct Product	equivalent_to	493	Definition:Internal Direct Product	0.9	equiv_section
2395	Definition:Free Variable	equivalent_to	2392	Definition:Free Occurrence	0.9	equiv_section
3370	Definition:Set of Sets	equivalent_to	78	Definition:Set Theory	0.9	equiv_section
11393	Definition:Formal Language	equivalent_to	18399	Definition:Signature (Logic)/Predicate Logic	0.9	equiv_section
33	Definition:Logic	equivalent_to	14600	Definition:Leading Term	0.9	equiv_section
87	Definition:False	equivalent_to	88	Definition:Contingent Statement	0.9	equiv_section
12328	Definition:Unsatisfiable/Formula	equivalent_to	12378	Definition:Inconsistent (Logic)	0.9	equiv_section
14601	Definition:Following Term	equivalent_to	33	Definition:Logic	0.9	equiv_section
10705	Definition:Endorelation/General Definition	equivalent_to	6128	Definition:Domain of Relation	0.9	equiv_section
88	Definition:Contingent Statement	equivalent_to	87	Definition:False	0.9	equiv_section
1572	Definition:Dihedral Group	equivalent_to	11467	Definition:Symmetry Group of Square	0.9	equiv_section
5108	Definition:Metagraph	equivalent_to	8681	Definition:Object (Category Theory)	0.9	equiv_section
6194	Definition:Transversal (Group Theory)/Right Transversal	equivalent_to	3812	Definition:Right Transversal	0.9	equiv_section
13335	Definition:Strictly Negative Integer	equivalent_to	7539	Definition:Negative/Integer	0.9	equiv_section
52	Definition:Natural Language	equivalent_to	40	Definition:Symbol	0.9	equiv_section
7397	Definition:Term of Family	equivalent_to	7394	Definition:Indexing Set/Term	0.9	equiv_section
10948	Definition:Null Sequence (Analysis)	equivalent_to	6827	Definition:Sequence/Empty Sequence	0.9	equiv_section
5097	Definition:Indiscernible	equivalent_to	20	Definition:Element	0.9	equiv_section
9776	Definition:Consequent	equivalent_to	14601	Definition:Following Term	0.9	equiv_section
2236	Definition:Word (Formal Systems)	equivalent_to	3393	Definition:Null String	0.9	equiv_section
1174	Rank Plus Nullity Theorem	equivalent_to	9534	Bases of Vector Space have Equal Cardinality	0.9	equiv_section
47	Definition:Symbolic Logic	equivalent_to	7870	Definition:Mathematical Logic	0.9	equiv_section
20	Definition:Element	equivalent_to	5098	Definition:Order Indiscernible	0.9	equiv_section
78	Definition:Set Theory	equivalent_to	15521	Definition:Finite Ordinal	0.9	equiv_section
22608	Definition:Polydivisible Number	equivalent_to	767	Definition:Integer	0.9	equiv_section
14943	Definition:Continuously Proportional	equivalent_to	14939	Definition:Proportion/Continued	0.9	equiv_section
25583	Definition:Topology Induced by Division Ring Norm	equivalent_to	1122	Definition:Topological Space	0.9	equiv_section
7080	Definition:Discrete Measure	equivalent_to	6274	Definition:Sequence of Distinct Terms	0.9	equiv_section
1121	Definition:Metric Space	equivalent_to	14999	Definition:Chebyshev Distance/General Definition	0.9	equiv_section
15925	Definition:Additive Inverse/Number	equivalent_to	795	Definition:Number	0.9	equiv_section
27490	Definition:Meissel-Mertens Constant	equivalent_to	27492	Definition:Kronecker's Constant	0.9	equiv_section
16114	Definition:Preimage under Relation	equivalent_to	6994	Definition:Preimage/Relation	0.9	equiv_section
16301	Definition:Model Theory	equivalent_to	18399	Definition:Signature (Logic)/Predicate Logic	0.9	equiv_section
4082	Definition:Category	equivalent_to	8318	Definition:Order Category	0.9	equiv_section
1227	Definition:Matrix	equivalent_to	7695	Definition:Column of Matrix	0.9	equiv_section
134	Definition:Submagma	equivalent_to	16277	Definition:Category Theory	0.9	equiv_section
3884	One-Step Subgroup Test using Subset Product	equivalent_to	118	Definition:Subgroup	0.9	equiv_section
15699	Definition:Indexed Family	equivalent_to	7940	Definition:Indexing Set/Family of Sets	0.9	equiv_section
119	Definition:Group	equivalent_to	140	Definition:Commutative Semigroup	0.9	equiv_section
15700	Definition:Indexing Set/Family of Subsets	equivalent_to	15699	Definition:Indexed Family	0.9	equiv_section
16096	Definition:Inverse Image Mapping/Relation	equivalent_to	16097	Definition:Mapping Induced on Powerset by Inverse Relation	0.9	equiv_section
11901	Definition:Vertex of Graph	equivalent_to	10889	Definition:Tree (Graph Theory)/Node	0.9	equiv_section
127	Definition:Mapping	equivalent_to	8956	Definition:Final Topology	0.9	equiv_section
2572	Definition:Hamiltonian Path	equivalent_to	2331	Definition:Path (Graph Theory)	0.9	equiv_section
20141	Definition:Cullen Prime	equivalent_to	21069	Definition:Woodall Prime	0.9	equiv_section
23680	Definition:Linear Ring Action	equivalent_to	23698	Definition:Left Linear Ring Action	0.9	equiv_section
13420	Definition:Negative Real Function	equivalent_to	13422	Definition:Strictly Negative Real Function	0.9	equiv_section
19873	Definition:Canonical Variable	equivalent_to	16266	Definition:Mechanics	0.9	equiv_section
40	Definition:Symbol	equivalent_to	30	Definition:Statement	0.9	equiv_section
10228	Definition:Labeled Tree	equivalent_to	2269	Definition:Parsing Sequence	0.9	equiv_section
592	Definition:Unit of Ring	equivalent_to	452	Definition:Invertible Element	0.9	equiv_section
16629	Definition:Nonagon/Regular	equivalent_to	16639	Definition:Regular Nonagon	0.9	equiv_section
7122	Definition:Projection (Mapping Theory)/First Projection	equivalent_to	125	Definition:Cartesian Product	0.9	equiv_section
9227	Minkowski's Inequality for Sums/Corollary	equivalent_to	6867	Minkowski's Inequality for Sums	0.9	equiv_section
22322	Definition:Continuous Real Function/Everywhere	equivalent_to	2709	Definition:Continuous Real Function	0.9	equiv_section
15326	Definition:Neighborhood Space Induced by Topological Space	equivalent_to	15311	Definition:Neighborhood Space	0.9	equiv_section
25529	Definition:Open Ball/Normed Division Ring	equivalent_to	3512	Definition:Open Ball	0.9	equiv_section
2236	Definition:Word (Formal Systems)	equivalent_to	24375	Definition:String/Finite	0.9	equiv_section
9334	Definition:Cone (Category Theory)	equivalent_to	9377	Definition:Cocone	0.9	equiv_section
3294	Definition:Two-Row Notation	equivalent_to	6387	Definition:Permutation on n Letters/Two-Row Notation	0.9	equiv_section
1389	Definition:Series	equivalent_to	13839	Definition:Arithmetic-Geometric Sequence	0.9	equiv_section
5868	Definition:Little-O Notation	equivalent_to	19891	Definition:Big-O Notation/Also known as	0.9	equiv_section
21048	Definition:Ore Number	equivalent_to	1360	Definition:Reciprocal	0.9	equiv_section
8692	Definition:Unambiguous	equivalent_to	349	Definition:Well-Defined	0.9	equiv_section
7167	Definition:Extended Real Multiplication	equivalent_to	7722	Definition:Pointwise Scalar Multiplication of Extended Real-Valued Functions	0.9	equiv_section
10710	Definition:Strict Strong Well-Ordering	equivalent_to	2217	Definition:Well-Ordering	0.9	equiv_section
21536	Definition:Conjugacy Action	equivalent_to	1040	Definition:Group Action	0.9	equiv_section
1587	Definition:Sine	equivalent_to	11438	Definition:Sine/Definition from Circle	0.9	equiv_section
21615	Definition:Field Norm of Complex Number	equivalent_to	1150	Definition:Vector Space	0.9	equiv_section
15645	Definition:Strictly Totally Ordered Set	equivalent_to	384	Definition:Totally Ordered Set	0.9	equiv_section
5676	Definition:Unit of Algebra	equivalent_to	5670	Definition:Unital Algebra	0.9	equiv_section
18820	Definition:Payoff Function	equivalent_to	19	Definition:Set	0.9	equiv_section
7461	Definition:Integral of Measure-Integrable Function	equivalent_to	1556	Definition:Lebesgue Integral	0.9	equiv_section
1691	Definition:Sigma-Algebra	equivalent_to	7245	Definition:Space of Measurable Functions	0.9	equiv_section
12001	Definition:Generator of Monoid	equivalent_to	19	Definition:Set	0.9	equiv_section
19567	Definition:Mutually Orthogonal Latin Squares	equivalent_to	19565	Definition:Orthogonal Latin Squares	0.9	equiv_section
3352	Definition:Ordered Set	equivalent_to	8318	Definition:Order Category	0.9	equiv_section
26265	Definition:Order of Modified Bessel Function	equivalent_to	26266	Definition:Modified Bessel Function/First Kind	0.9	equiv_section
575	Definition:Semiring (Abstract Algebra)	equivalent_to	7737	Definition:Rig	0.9	equiv_section
1121	Definition:Metric Space	equivalent_to	15034	Definition:Supremum Metric/Continuous Real Functions	0.9	equiv_section
39	Definition:Object	equivalent_to	15694	Definition:Indexing Set/Family	0.9	equiv_section
732	Definition:Cardinality	equivalent_to	19565	Definition:Orthogonal Latin Squares	0.9	equiv_section
10003	Definition:Conditional/Subimplicant	equivalent_to	10007	Definition:Subimplicant	0.9	equiv_section
16717	Definition:Stationary	equivalent_to	3624	Definition:Body	0.9	equiv_section
6121	Definition:Codomain (Set Theory)/Relation	equivalent_to	33	Definition:Logic	0.9	equiv_section
2358	Definition:Labeled Tree for Propositional Logic/Hypothesis Set	equivalent_to	63	Definition:Premise	0.9	equiv_section
37	Definition:Simple Statement	equivalent_to	34	Definition:Atom (Logic)	0.9	equiv_section
7277	Definition:Pointwise Scalar Multiplication of Mappings/Real-Valued Functions	equivalent_to	5681	Definition:Real Multiplication	0.9	equiv_section
2241	Definition:Formal Grammar	equivalent_to	11862	Definition:Language of Propositional Logic/Formal Grammar	0.9	equiv_section
27059	Definition:Gaussian Domain	equivalent_to	650	Definition:Unique Factorization Domain	0.9	equiv_section
1857	Definition:Basic Null Sequence	equivalent_to	25278	Sequence of Powers of Number less than One/Complex Numbers	0.9	equiv_section
12340	Definition:Unsatisfiable/Set of Formulas	equivalent_to	18278	Definition:Semantically Consistent	0.9	equiv_section
18592	Definition:Uncountable Group	equivalent_to	18590	Definition:Infinite Group/Uncountable	0.9	equiv_section
475	Definition:Congruence Relation	equivalent_to	148	Definition:Equivalence Relation	0.9	equiv_section
7940	Definition:Indexing Set/Family of Sets	equivalent_to	19	Definition:Set	0.9	equiv_section
736	Cardinality of Codomain of Surjection	equivalent_to	311	Definition:Surjection	0.9	equiv_section
21133	Definition:Candidate Lychrel Number	equivalent_to	21134	Definition:Lychrel Number/Candidate	0.9	equiv_section
885	Definition:Real Function	equivalent_to	22322	Definition:Continuous Real Function/Everywhere	0.9	equiv_section
15925	Definition:Additive Inverse/Number	equivalent_to	15926	Definition:Additive Inverse of Number	0.9	equiv_section
19526	Definition:Second Foiaș Constant	equivalent_to	19523	Definition:Foiaș Constant	0.9	equiv_section
18228	Definition:WFF of Predicate Logic	equivalent_to	2392	Definition:Free Occurrence	0.9	equiv_section
19	Definition:Set	equivalent_to	19565	Definition:Orthogonal Latin Squares	0.9	equiv_section
6106	Definition:Norm	equivalent_to	21615	Definition:Field Norm of Complex Number	0.9	equiv_section
12005	Definition:Boolean Interpretation	equivalent_to	88	Definition:Contingent Statement	0.9	equiv_section
8288	Definition:Category of Ordered Sets	equivalent_to	362	Definition:Partially Ordered Set	0.9	equiv_section
554	Definition:Proper Subgroup	equivalent_to	12267	Definition:Proper Subgroup/Non-Trivial	0.9	equiv_section
3624	Definition:Body	equivalent_to	16717	Definition:Stationary	0.9	equiv_section
5709	Definition:Generated Algebraic Substructure	equivalent_to	19	Definition:Set	0.9	equiv_section
9062	Definition:Number Field	equivalent_to	4128	Definition:Algebraic Number Field	0.9	equiv_section
2309	Definition:Singular Boolean Function	equivalent_to	11908	Definition:Boolean Domain	0.9	equiv_section
1698	Definition:Real-Valued Function	equivalent_to	7462	Definition:Space of Integrable Functions	0.9	equiv_section
2392	Definition:Free Occurrence	equivalent_to	3455	Definition:Bound Variable	0.9	equiv_section
11393	Definition:Formal Language	equivalent_to	11851	Definition:Signature (Logic)	0.9	equiv_section
125	Definition:Cartesian Product	equivalent_to	7122	Definition:Projection (Mapping Theory)/First Projection	0.9	equiv_section
6129	Definition:Preimage of Relation	equivalent_to	6413	Definition:Image (Set Theory)/Relation	0.9	equiv_section
9062	Definition:Number Field	equivalent_to	580	Definition:Ring Zero	0.9	equiv_section
19973	Definition:Ramanujan-Nagell Number	equivalent_to	1869	Definition:Mersenne Number	0.9	equiv_section
20745	Definition:Unitary Group	equivalent_to	5670	Definition:Unital Algebra	0.9	equiv_section
2684	Definition:Strict Total Ordering	equivalent_to	383	Definition:Total Ordering	0.9	equiv_section
110	Definition:Abelian Group	equivalent_to	140	Definition:Commutative Semigroup	0.9	equiv_section
26266	Definition:Modified Bessel Function/First Kind	equivalent_to	26263	Definition:Modified Bessel Function	0.9	equiv_section
3362	Definition:Cardinal	equivalent_to	8557	Definition:Class of Infinite Cardinals	0.9	equiv_section
1805	Parallel Law for Extremal Length	equivalent_to	1800	Series Law for Extremal Length	0.9	equiv_section
730	Definition:Finite	equivalent_to	3082	Definition:Subadditive Function (Measure Theory)	0.9	equiv_section
2709	Definition:Continuous Real Function	equivalent_to	22322	Definition:Continuous Real Function/Everywhere	0.9	equiv_section
149	Definition:Equivalence Class	equivalent_to	344	Definition:Quotient Mapping	0.9	equiv_section
1698	Definition:Real-Valued Function	equivalent_to	7245	Definition:Space of Measurable Functions	0.9	equiv_section
747	Definition:Sequence	equivalent_to	22587	Second Principle of Recursive Definition	0.9	equiv_section
6124	Definition:Codomain of Relation	equivalent_to	10705	Definition:Endorelation/General Definition	0.9	equiv_section
3146	Definition:Geometric Distribution	equivalent_to	10798	Definition:Geometric Distribution/Shifted	0.9	equiv_section
16357	Definition:Ramsey Theory	equivalent_to	2	Schur-Zassenhaus Theorem	0.9	equiv_section
27495	Definition:Kakeya's Constant	equivalent_to	27496	Definition:Bloom-Schoenberg Number	0.9	equiv_section
6413	Definition:Image (Set Theory)/Relation	equivalent_to	25	Definition:Subset	0.9	equiv_section
6975	Definition:Dirac Measure	equivalent_to	1973	Definition:Measure (Measure Theory)	0.9	equiv_section
747	Definition:Sequence	equivalent_to	7080	Definition:Discrete Measure	0.9	equiv_section
3157	Bernoulli Process as Geometric Distribution	equivalent_to	3168	Definition:Shifted Geometric Distribution	0.9	equiv_section
15521	Definition:Finite Ordinal	equivalent_to	4677	Definition:Natural Number	0.9	equiv_section
